Provider,EventId,MarketId,SelectionId,MarketType,Handicap,BetType
doublechance_ha,35580011,1.257892259,6384648,DOUBLE_CHANCE,0,UNKNOWN
doublechance_ha,35581254,1.257891315,6384648,DOUBLE_CHANCE,0,UNKNOWN
doublechance_ha,35566121,1.257712393,6384648,DOUBLE_CHANCE,0,UNKNOWN
doublechance_ha,35559585,1.257636463,6384648,DOUBLE_CHANCE,0,UNKNOWN
doublechance_ha,35576598,1.257895781,6384648,DOUBLE_CHANCE,0,UNKNOWN
