Provider,EventId,MarketId,SelectionId,MarketType,Handicap,BetType
match_odds_a,35572140,1.257791659,3123855,MATCH_ODDS,0,UNKNOWN
match_odds_a,35583598,1.257908539,10079892,MATCH_ODDS,0,UNKNOWN
match_odds_a,35567442,1.257727290,210943,MATCH_ODDS,0,UNKNOWN
