Provider,EventId,MarketId,SelectionId,MarketType,Handicap,BetType
doublechance_hd,35571535,1.257786760,6384646,DOUBLE_CHANCE,0,UNKNOWN
doublechance_hd,35559439,1.257640327,6384646,DOUBLE_CHANCE,0,UNKNOWN
doublechance_hd,35540226,1.257423936,6384646,DOUBLE_CHANCE,0,UNKNOWN
