Provider,EventId,MarketId,SelectionId,MarketType,Handicap,BetType
goals_under_25,35583597,1.257908674,47972,OVER_UNDER_25,0,UNKNOWN
goals_under_25,35562782,1.257670854,47972,OVER_UNDER_25,0,UNKNOWN
goals_under_25,35568046,1.257729706,47972,OVER_UNDER_25,0,UNKNOWN
